attack, process_id, process_name, label
atlasv2/h2-m4, 1260, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3416, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1116, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2552, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3188, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 300, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1344, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1208, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3196, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3964, c:\windows\explorer.exe, benign
atlasv2/h2-m4, 980, c:\windows\system32\audiodg.exe, benign
atlasv2/h2-m4, 3670, c:\windows\system32\audiodg.exe, benign
atlasv2/h2-m4, 1260, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3728, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1840, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1724, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m4, 4024, c:\users\aalsahee\downloads\payload.exe, attack
atlasv2/h2-m4, 2324, c:\windows\system32\conhost.exe, attack
atlasv2/h2-m4, 3932, c:\users\aalsahee\downloads\payload.exe, attack
atlasv2/h2-m4, 3188, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2892, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2080, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2156, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3868, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2572, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1400, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m4, 1824, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4068, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2764, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3856, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3772, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2572, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3600, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2984, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4024, c:\program files\windows media player\wmpnscfg.exe, benign
atlasv2/h2-m4, 3872, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2428, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3184, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 188, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 656, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3588, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3092, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2588, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1308, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2384, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2492, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3796, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4032, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1876, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1416, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2192, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2896, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3624, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2104, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2788, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2756, c:\windows\system32\taskeng.exe, benign
atlasv2/h2-m4, 656, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3116, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3604, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3608, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2844, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, benign
atlasv2/h2-m4, 3356, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m4, 3124, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, benign
atlasv2/h2-m4, 2500, c:\windows\explorer.exe, benign
atlasv2/h2-m4, 3880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 568, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1588, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1416, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2448, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3188, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1100, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4084, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2948, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1060, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2808, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3088, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 956, c:\windows\system32\sc.exe, benign
atlasv2/h2-m4, 1500, c:\windows\system32\sdclt.exe, benign
atlasv2/h2-m4, 2548, c:\windows\system32\wsqmcons.exe, benign
atlasv2/h2-m4, 3952, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m4, 2564, c:\windows\system32\wbem\wmiadap.exe, benign
atlasv2/h2-m4, 2988, c:\windows\system32\schtasks.exe, benign
atlasv2/h2-m4, 680, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m4, 2724, c:\windows\system32\wermgr.exe, benign
atlasv2/h2-m4, 1272, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2312, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 604, c:\windows\system32\mmc.exe, benign
atlasv2/h2-m4, 2920, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3292, c:\windows\system32\consent.exe, benign
atlasv2/h2-m4, 1264, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 920, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m4, 3848, c:\program files\confer\repux.exe, benign
atlasv2/h2-m4, 4658, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m4, 2544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3832, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3588, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2996, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3532, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1048, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3720, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2448, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1840, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2512, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2220, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2204, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1696, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1216, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 1520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 2544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 3972, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m4, 4072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3680, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m5, 1428, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 4000, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h2-m5, 3284, c:\windows\system32\mmc.exe, benign
atlasv2/h2-m5, 740, c:\windows\system32\svchost.exe, contaminated
atlasv2/h2-m5, 1536, c:\windows\system32\taskhost.exe, contaminated
atlasv2/h2-m5, 87, c:\windows\system32\svchost.exe, contaminated
atlasv2/h2-m5, 88, c:\windows\system32\audiodg.exe, benign
atlasv2/h2-m5, 89, c:\windows\system32\svchost.exe, attack
atlasv2/h2-m5, 832, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 1748, c:\windows\explorer.exe, attack
atlasv2/h2-m5, 2604, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4048, c:\program files\confer\repmgr.exe, benign
atlasv2/h2-m5, 828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2176, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2392, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1172, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 3508, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 2176, c:\windows\system32\cmd.exe, contaminated
atlasv2/h2-m5, 1688, c:\windows\sysmon.exe, contaminated
atlasv2/h2-m5, 167, c:\windows\system32\svchost.exe, attack
atlasv2/h2-m5, 408, c:\windows\system32\csrss.exe, benign
atlasv2/h2-m5, 2552, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 1616, c:\program files\wireshark\tshark.exe, benign
atlasv2/h2-m5, 3284, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m5, 4168, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h2-m5, 4176, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 4224, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h2-m5, 4232, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 1460, c:\windows\system32\notepad.exe, contaminated
atlasv2/h2-m5, 2916, c:\windows\system32\searchindexer.exe, benign
atlasv2/h2-m5, 3264, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 2640, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h2-m5, 351, c:\windows\system32\lsass.exe, contaminated
atlasv2/h2-m5, 355, c:\windows\system32\svchost.exe, contaminated
atlasv2/h2-m5, 357, c:\windows\system32\services.exe, contaminated
atlasv2/h2-m5, 1720, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2368, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2852, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3860, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2748, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2196, c:\windows\explorer.exe, benign
atlasv2/h2-m5, 558, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m5, 4652, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3060, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4416, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4680, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1312, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3856, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m5, 703, c:\windows\system32\lsm.exe, benign
atlasv2/h2-m5, 724, c:\windows\system32\taskhost.exe, contaminated
atlasv2/h2-m5, 4940, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4992, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2476, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4488, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4556, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5376, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3876, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5216, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5812, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5840, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5872, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5988, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6028, c:\windows\explorer.exe, benign
atlasv2/h2-m5, 6124, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4372, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4476, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2800, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 752, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m5, 798, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m5, 5152, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 1128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1896, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3396, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 824, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2868, c:\windows\explorer.exe, benign
atlasv2/h2-m5, 3140, c:\windows\system32\audiodg.exe, benign
atlasv2/h2-m5, 3492, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h2-m5, 3864, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 2288, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 1864, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3120, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2084, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1396, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 188, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4256, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h2-m5, 4264, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 2664, c:\program files\mozilla firefox\firefox.exe, benign
atlasv2/h2-m5, 3676, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 4452, c:\program files\mozilla firefox\firefox.exe, benign
atlasv2/h2-m5, 4612, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4652, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4680, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4712, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4740, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4768, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3580, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 4860, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4888, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4916, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4948, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1120, c:\windows\explorer.exe, contaminated
atlasv2/h2-m5, 4596, c:\windows\system32\audiodg.exe, benign
atlasv2/h2-m5, 1106, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h2-m5, 1108, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 3704, c:\windows\system32\notepad.exe, contaminated
atlasv2/h2-m5, 6024, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 6064, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m5, 1139, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 5728, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4292, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3356, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6092, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1192, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 340, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h2-m5, 1191, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 1192, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 1195, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 2400, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h2-m5, 2384, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4296, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4420, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3024, c:\windows\system32\msiexec.exe, benign
atlasv2/h2-m5, 2668, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 992, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4144, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5640, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 360, c:\windows\system32\csrss.exe, benign
atlasv2/h2-m5, 4608, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 1332, c:\program files\confer\scanner\upd.exe, benign
atlasv2/h2-m5, 3632, c:\windows\system32\taskeng.exe, contaminated
atlasv2/h2-m5, 5216, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, contaminated
atlasv2/h2-m5, 5908, c:\windows\system32\conhost.exe, contaminated
atlasv2/h2-m5, 5288, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, contaminated
atlasv2/h2-m5, 5544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5316, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2156, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1524, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5036, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5680, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5692, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4788, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5780, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5628, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4632, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6012, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6096, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5764, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5792, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5820, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5848, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5876, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5932, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5984, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6044, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 6100, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4112, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2472, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1492, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4388, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 356, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3496, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3716, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3708, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5960, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4348, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1584, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1468, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4668, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3352, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4716, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 624, c:\windows\system32\svchost.exe, contaminated
atlasv2/h2-m5, 4416, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3456, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4656, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2280, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1644, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4324, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4644, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4020, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5004, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5036, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5076, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1372, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 5164, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5092, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5312, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5344, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5384, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5456, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5484, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5516, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5572, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5600, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5628, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5664, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5692, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5724, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4, SYSTEM, benign
atlasv2/h2-m5, 5572, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5420, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2988, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 5088, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 3432, c:\windows\system32\consent.exe, benign
atlasv2/h2-m5, 3688, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 2836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 1584, c:\windows\system32\consent.exe, benign
atlasv2/h2-m5, 2176, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 3724, c:\program files\confer\repux.exe, benign
atlasv2/h2-m5, 3148, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h2-m5, 4988, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m5, 2404, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 400, c:\windows\system32\wininit.exe, benign
atlasv2/h2-m5, 2376, c:\program files\vmware\vmware tools\tpautoconnsvc.exe, benign
atlasv2/h2-m5, 1916, c:\program files\vmware\vmware tools\vmtoolsd.exe, benign
atlasv2/h2-m5, 3832, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h2-m5, 276, c:\windows\system32\smss.exe, benign
atlasv2/h2-m5, 1344, c:\windows\system32\spoolsv.exe, benign
atlasv2/h2-m5, 3920, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 1852, c:\program files\vmware\vmware tools\vmware vgauth\vgauthservice.exe, benign
atlasv2/h2-m5, 3980, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 3600, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h2-m5, 1660, c:\windows\system32\dwm.exe, benign
atlasv2/h2-m5, 2144, c:\windows\system32\svchost.exe, benign
atlasv2/h2-m5, 2848, c:\windows\system32\vssvc.exe, benign
atlasv2/h2-m5, 1116, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h2-m5, 3988, c:\windows\system32\dllhost.exe, benign
atlasv2/h2-m5, 3232, c:\program files\vmware\vmware tools\tpautoconnect.exe, benign
atlasv2/h2-m5, 3448, c:\program files\windows media player\wmpnetwk.exe, benign
atlasv2/h2-m5, 3240, c:\windows\system32\conhost.exe, benign
atlasv2/h2-m5, 824, c:\windows\system32\wbem\wmiapsrv.exe, benign
atlasv2/h2-m5, 2344, c:\windows\system32\wbem\wmiprvse.exe, benign
