rater_id,pair_id,dataset,query_ref,sampling_stratum,score_band_blinded,query_active_channels,query_high_risk_channels,query_stage_profile,set_a_analog1_ref,set_a_analog1_active_channels,set_a_analog1_high_risk_channels,set_a_analog1_stage_profile,set_a_analog1_historical_outcome,set_a_analog1_time_to_escalation_min,set_a_analog2_ref,set_a_analog2_active_channels,set_a_analog2_high_risk_channels,set_a_analog2_stage_profile,set_a_analog2_historical_outcome,set_a_analog2_time_to_escalation_min,set_a_analog3_ref,set_a_analog3_active_channels,set_a_analog3_high_risk_channels,set_a_analog3_stage_profile,set_a_analog3_historical_outcome,set_a_analog3_time_to_escalation_min,set_a_analog4_ref,set_a_analog4_active_channels,set_a_analog4_high_risk_channels,set_a_analog4_stage_profile,set_a_analog4_historical_outcome,set_a_analog4_time_to_escalation_min,set_a_analog5_ref,set_a_analog5_active_channels,set_a_analog5_high_risk_channels,set_a_analog5_stage_profile,set_a_analog5_historical_outcome,set_a_analog5_time_to_escalation_min,set_a_relevance_1_5,set_a_supportiveness_1_5,set_a_actionability_1_5,set_a_explanation_quality_1_5,set_a_misleading_safety_1_5,set_b_analog1_ref,set_b_analog1_active_channels,set_b_analog1_high_risk_channels,set_b_analog1_stage_profile,set_b_analog1_historical_outcome,set_b_analog1_time_to_escalation_min,set_b_analog2_ref,set_b_analog2_active_channels,set_b_analog2_high_risk_channels,set_b_analog2_stage_profile,set_b_analog2_historical_outcome,set_b_analog2_time_to_escalation_min,set_b_analog3_ref,set_b_analog3_active_channels,set_b_analog3_high_risk_channels,set_b_analog3_stage_profile,set_b_analog3_historical_outcome,set_b_analog3_time_to_escalation_min,set_b_analog4_ref,set_b_analog4_active_channels,set_b_analog4_high_risk_channels,set_b_analog4_stage_profile,set_b_analog4_historical_outcome,set_b_analog4_time_to_escalation_min,set_b_analog5_ref,set_b_analog5_active_channels,set_b_analog5_high_risk_channels,set_b_analog5_stage_profile,set_b_analog5_historical_outcome,set_b_analog5_time_to_escalation_min,set_b_relevance_1_5,set_b_supportiveness_1_5,set_b_actionability_1_5,set_b_explanation_quality_1_5,set_b_misleading_safety_1_5,preferred_set,preference_confidence_1_5,free_text_rationale
rater_01,pair_50e9d68f2ebf,AIT-ADS chronology,q_8af5d10a5382,middle_score_ambiguous,middle,auth_abuse;execution,execution,dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,a_c835e427b26b,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_181030cc8074,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_2b55edae91b0,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_4e656cba3710,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_f6005d833bd5,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,a_b01eafd07863,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_4877b93e5be0,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,not_escalated_within_30m,not_applicable,a_888fcb0cfa0e,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_3f475f7fdeb9,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_54f23907fc37,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_b4464e6009ca,AIT-ADS chronology,q_8af5d10a5382,low_score_negative,low_quartile,auth_abuse;execution,execution,dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,a_b01eafd07863,auth_abuse,none,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_c9187082cd5d,priv_esc;lateral_move,priv_esc;lateral_move,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,a_2569c7b123d2,auth_abuse;persistence;cred_access,persistence;cred_access,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,a_97ab3cf66f8e,auth_abuse;persistence;cred_access,persistence;cred_access,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,a_54f23907fc37,auth_abuse,none,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,a_c835e427b26b,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_181030cc8074,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_2b55edae91b0,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_4e656cba3710,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_658e0aab2564,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_c5451aa28518,AIT-ADS chronology,q_7f86f70f8ab8,positive_or_high_score_tp,top_decile,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;wpscan,a_26e0838cc454,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_c9187082cd5d,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,15.0,a_2569c7b123d2,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_77d2db11dd13,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,15.0,a_658e0aab2564,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,20.0,,,,,,a_a567deab8a40,execution;priv_esc,execution;priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,25.0,a_4877b93e5be0,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,25.0,a_2569c7b123d2,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_77d2db11dd13,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,15.0,a_f6005d833bd5,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_50aa06c1019a,ATLASv2 held-out-family,q_3cf393418dc3,middle_score_ambiguous,low_quartile,recon;execution,execution,not_provided,a_87f63a327c21,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_15df95c2f8c0,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c7f67a8f67c3,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_87f63a327c21,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_15df95c2f8c0,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_41c458b8ccdc,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_999d30bde6a3,AIT-ADS chronology,q_7f86f70f8ab8,high_score_negative,top_decile,auth_abuse;priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;wpscan,a_a567deab8a40,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,30.0,a_181030cc8074,auth_abuse;priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_49edaaa0de2b,auth_abuse;priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,not_escalated_within_30m,not_applicable,a_4e656cba3710,auth_abuse;execution,execution,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,escalated_within_30m,15.0,a_658e0aab2564,auth_abuse;execution;priv_esc,execution;priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,15.0,,,,,,a_a567deab8a40,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,30.0,a_4877b93e5be0,auth_abuse;priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,5.0,a_49edaaa0de2b,auth_abuse,none,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,15.0,a_77d2db11dd13,auth_abuse,none,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,10.0,a_658e0aab2564,auth_abuse;execution;priv_esc,execution;priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,10.0,,,,,,,,
rater_01,pair_1552a25d51be,ATLASv2 held-out-family,q_3cf393418dc3,high_score_negative,middle,execution,execution,not_provided,a_d1ad8854ead3,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_72755eb1a20f,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_012b9261bd71,execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_5ff809f2963a,execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_edeb8408a5ed,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_4ce63f79268f,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c055fe89fcce,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_449d78162bc3,execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_5ff809f2963a,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_17dfbd767041,execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_7e51ee591c81,ATLASv2 held-out-family,q_0e6ef056b7a3,high_score_negative,top_decile,recon;execution,execution,not_provided,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_217a3355a0b5,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_aea649cfbec8,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_1f192904515a,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_57c113e7b142,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_217a3355a0b5,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_aea649cfbec8,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_1f192904515a,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_57c113e7b142,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_56ffde24f235,ATLASv2 held-out-family,q_ebc04d7f299f,high_score_negative,top_decile,recon;execution,execution,not_provided,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_217a3355a0b5,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_aea649cfbec8,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_1f192904515a,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_57c113e7b142,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_217a3355a0b5,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_aea649cfbec8,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_1f192904515a,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_57c113e7b142,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_42e58e5807db,ATLASv2 held-out-family,q_3cf393418dc3,high_score_negative,middle,recon;auth_abuse;execution,execution,not_provided,a_d1ad8854ead3,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c055fe89fcce,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_41c458b8ccdc,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_d1ad8854ead3,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c055fe89fcce,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_41c458b8ccdc,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_4d0ce74896b2,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_11deb01e35f8,ATLASv2 held-out-family,q_7df6e23098fa,middle_score_ambiguous,low_quartile,recon;auth_abuse;execution,execution,not_provided,a_87f63a327c21,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c055fe89fcce,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_7cf1db8d5088,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_1633ad409600,execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_d1ad8854ead3,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_15df95c2f8c0,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_7cf1db8d5088,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_9fe8110b4ec3,ATLASv2 held-out-family,q_40d8a737e98b,low_score_negative,low_quartile,recon;execution,execution,not_provided,a_fb0cd9841b5d,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_60700084a063,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_06e311477ab0,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_dda7a7c6f2c6,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_bc6c00eba378,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_fb0cd9841b5d,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_60700084a063,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_67eee0cad357,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_dda7a7c6f2c6,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon,none,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_6c3006b2e636,ATLASv2 held-out-family,q_7df6e23098fa,middle_score_ambiguous,middle,auth_abuse;execution,execution,not_provided,a_3080978b34cf,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_096bd639efa6,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e506fa2ae244,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_5ff809f2963a,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_17dfbd767041,execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_3080978b34cf,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_096bd639efa6,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_449d78162bc3,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_5ff809f2963a,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_17dfbd767041,execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_920ffce03302,ATLASv2 held-out-family,q_3cf393418dc3,stratified_fill,low_quartile,recon;auth_abuse;execution,execution,not_provided,a_d1ad8854ead3,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_f2cbfab81d7a,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_41c458b8ccdc,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_f39e5ca3fd78,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_d1ad8854ead3,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_f2cbfab81d7a,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_7cf1db8d5088,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_d415e50334ba,persistence,persistence,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_5bd957f0e7c4,ATLASv2 held-out-family,q_40d8a737e98b,low_score_negative,low_quartile,recon;execution;persistence,execution;persistence,not_provided,a_9b9492c2142b,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_60700084a063,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_012b9261bd71,recon;persistence,persistence,not_provided,not_escalated_within_30m,not_applicable,a_dda7a7c6f2c6,recon;persistence,persistence,not_provided,not_escalated_within_30m,not_applicable,a_4d0ce74896b2,recon;persistence,persistence,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_9b9492c2142b,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_60700084a063,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_41c458b8ccdc,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_dda7a7c6f2c6,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_4d0ce74896b2,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_70709c369fd2,AIT-ADS chronology,q_b45325305605,high_score_negative,top_decile,auth_abuse;execution;priv_esc;c2,execution;priv_esc;c2,dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,a_26e0838cc454,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,15.0,a_c9187082cd5d,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_49edaaa0de2b,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,15.0,a_77d2db11dd13,auth_abuse;priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,20.0,a_46616b6c254e,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,15.0,,,,,,a_26e0838cc454,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,20.0,a_c9187082cd5d,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_c02b33b7b2e1,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,5.0,a_03f57858a9f6,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,10.0,a_4d05f3c73ee6,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_e64a3fef638c,ATLASv2 held-out-family,q_0e6ef056b7a3,positive_or_high_score_tp,top_decile,recon;execution,execution,not_provided,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_9c4655e3d9be,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_26b00f82047e,recon;auth_abuse;execution,execution,not_provided,escalated_within_30m,25.0,a_254c1e40784f,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_73cc67dac19f,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_56433f0d3059,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_ad3c87cae87b,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_aea649cfbec8,recon;execution;persistence,execution;persistence,not_provided,not_escalated_within_30m,not_applicable,a_254c1e40784f,recon;auth_abuse;execution,execution,not_provided,escalated_within_30m,25.0,a_73cc67dac19f,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_d340124abb8c,AIT-ADS chronology,q_7f86f70f8ab8,high_score_negative,top_decile,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;wpscan,a_b01eafd07863,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_4877b93e5be0,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,escalated_within_30m,20.0,a_2569c7b123d2,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,escalated_within_30m,15.0,a_77d2db11dd13,execution;priv_esc,execution;priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;service_scans;wpscan,not_escalated_within_30m,not_applicable,a_4d05f3c73ee6,persistence;priv_esc,persistence;priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,a_b01eafd07863,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_ed05afd10eec,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,a_888fcb0cfa0e,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,escalated_within_30m,30.0,a_03f57858a9f6,priv_esc,priv_esc,cracking;dirb;dnsteal;privilege_escalation;reverse_shell;service_scans;service_stop;webshell;wpscan,not_escalated_within_30m,not_applicable,a_f6005d833bd5,priv_esc,priv_esc,cracking;dirb;dnsteal;network_scans;privilege_escalation;reverse_shell;service_scans;webshell;wpscan,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_10adf9d43e6a,ATLASv2 held-out-family,q_40d8a737e98b,stratified_fill,low_quartile,recon;execution,execution,not_provided,a_8e419217341b,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_f27fcef82488,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_2f600e3b1721,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_7d9514dbe2ad,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_edeb8408a5ed,recon;persistence,persistence,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_3080978b34cf,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_f57ef3acab5e,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_06e311477ab0,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_f3a110eb7cea,recon,none,not_provided,not_escalated_within_30m,not_applicable,a_4d0ce74896b2,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
rater_01,pair_a54c270a2a55,ATLASv2 held-out-family,q_40d8a737e98b,low_score_negative,low_quartile,recon;execution,execution,not_provided,a_87f63a327c21,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_f2cbfab81d7a,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e506fa2ae244,recon;auth_abuse;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_e5787cc89a5f,recon;auth_abuse;execution;persistence;collection_exfil,execution;persistence;collection_exfil,not_provided,not_escalated_within_30m,not_applicable,a_4d0ce74896b2,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,a_87f63a327c21,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_096bd639efa6,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_c7f67a8f67c3,recon;execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_5ff809f2963a,execution,execution,not_provided,not_escalated_within_30m,not_applicable,a_17dfbd767041,execution,execution,not_provided,not_escalated_within_30m,not_applicable,,,,,,,,
